Dog_ID,Dog_Age_Years,Match_Outcome,Behavior_Calm,Behavior_Energetic,Behavior_Independent,Size_Medium,Size_Small,Health_Condition_Healthy,Health_Condition_Special Needs,Housing_Type_Condo,Housing_Type_House,Lifestyle_Sedentary,Family_Composition_With Kids,Pet_Experience_Yes
2245,7.0,1,False,False,True,False,False,False,False,False,True,False,False,True
2246,7.0,0,False,True,False,False,False,False,False,False,True,True,True,False
2247,1.5,1,False,True,False,True,False,True,False,True,False,True,True,False
2248,5.0,1,False,False,False,False,False,True,False,False,True,False,True,False
2249,8.0,1,True,False,False,False,True,True,False,False,True,True,False,True
2250,5.0,1,False,False,True,False,False,False,True,True,False,False,True,True
2251,5.0,0,False,False,True,True,False,False,True,True,False,True,True,True
2252,3.0,0,False,True,False,False,False,False,True,False,False,False,True,True
2253,1.5,1,True,False,False,True,False,True,False,False,False,True,True,False
2254,5.0,0,True,False,False,True,False,True,False,False,True,True,True,False
2255,2.0,1,True,False,False,False,True,False,False,True,False,False,True,True
2256,2.0,1,False,False,False,False,False,False,False,False,True,False,False,False
2257,8.0,0,False,True,False,True,False,False,True,False,True,True,True,True
2258,1.5,0,False,False,False,False,False,False,True,False,False,False,False,False
2259,1.5,0,False,True,False,True,False,False,True,False,True,True,False,True
2260,8.0,1,True,False,False,True,False,False,False,False,False,True,True,True
2261,7.0,1,False,False,True,True,False,False,True,True,False,True,True,False
2262,5.0,1,False,False,True,True,False,False,True,False,True,True,False,False
2263,8.0,1,False,True,False,True,False,True,False,False,True,True,True,False
2264,8.0,1,False,True,False,False,False,True,False,False,True,False,False,False
2265,5.0,0,False,True,False,False,True,False,False,True,False,True,False,True
2266,2.0,1,True,False,False,False,True,True,False,False,True,True,False,True
2267,2.0,0,True,False,False,False,False,False,False,True,False,False,False,False
2268,3.0,1,True,False,False,False,False,True,False,False,False,False,True,False
2269,1.5,0,True,False,False,False,False,False,False,False,False,True,False,False
2270,5.0,0,False,False,False,False,True,True,False,False,False,False,True,True
2271,7.0,0,True,False,False,True,False,True,False,True,False,True,False,True
2272,3.0,1,False,False,False,False,False,False,True,True,False,True,True,True
2273,2.0,1,True,False,False,True,False,False,False,False,True,False,True,True
2274,5.0,1,False,True,False,False,True,False,False,False,True,True,True,False
2275,5.0,0,True,False,False,False,False,False,True,False,False,True,True,False
2276,3.0,1,True,False,False,True,False,False,True,False,False,True,False,True
2277,7.0,1,True,False,False,False,True,True,False,True,False,True,False,False
2278,8.0,1,False,False,True,False,False,False,False,False,False,False,True,False
2279,3.0,0,False,False,True,True,False,False,False,False,False,False,False,False
2280,7.0,1,False,True,False,False,False,True,False,False,True,False,False,False
2281,8.0,0,True,False,False,True,False,False,False,False,True,False,True,False
2282,5.0,0,False,False,False,True,False,False,True,False,True,False,False,True
2283,5.0,1,False,False,True,False,False,False,False,True,False,True,True,False
2284,5.0,0,False,False,True,False,False,False,True,True,False,False,False,False
2285,1.5,1,True,False,False,True,False,True,False,False,False,True,True,True
2286,5.0,1,False,False,True,False,True,True,False,True,False,True,False,False
2287,1.5,0,True,False,False,False,True,False,False,False,False,True,True,True
2288,5.0,1,False,False,False,False,True,False,True,False,True,True,False,False
2289,7.0,0,True,False,False,True,False,False,False,False,False,True,True,False
2290,2.0,1,False,True,False,True,False,False,False,False,True,False,False,True
2291,8.0,0,False,False,False,True,False,False,True,False,True,True,True,False
2292,1.5,1,False,False,False,True,False,False,True,False,True,False,True,True
2293,7.0,1,False,False,False,True,False,False,False,True,False,False,True,False
2294,3.0,1,False,False,True,False,True,False,True,False,False,True,False,False
2295,3.0,0,False,False,False,True,False,False,True,False,True,False,False,True
2296,2.0,0,False,False,False,True,False,True,False,True,False,False,True,True
2297,1.5,0,False,False,True,True,False,True,False,True,False,False,False,True
2298,2.0,1,False,False,True,True,False,False,False,False,True,False,True,False
2299,1.5,1,False,False,False,False,True,False,False,False,True,False,True,True
2300,5.0,0,False,False,False,False,True,False,False,False,False,False,False,False
2301,8.0,1,False,False,False,True,False,True,False,True,False,True,True,True
2302,1.5,0,False,False,False,True,False,True,False,False,False,True,False,True
2303,5.0,0,False,True,False,False,True,False,True,False,False,True,True,False
2304,5.0,1,False,False,False,True,False,False,True,True,False,True,False,False
2305,5.0,1,False,False,True,False,True,False,False,True,False,False,False,False
2306,1.5,1,True,False,False,True,False,False,False,False,True,True,False,True
2307,8.0,1,False,True,False,False,False,False,True,True,False,True,True,False
2308,2.0,0,True,False,False,False,True,False,False,False,True,False,True,False
2309,1.5,1,True,False,False,False,False,True,False,False,True,False,False,False
2310,8.0,1,False,False,True,True,False,False,True,False,False,True,True,True
2311,7.0,1,False,True,False,False,False,True,False,False,False,True,False,False
2312,3.0,1,False,True,False,False,False,True,False,False,True,False,True,True
2313,8.0,0,False,False,True,False,True,True,False,False,False,False,True,True
2314,5.0,1,False,False,False,True,False,True,False,False,False,True,False,False
2315,2.0,1,False,False,True,True,False,False,True,False,True,True,False,False
2316,5.0,0,False,True,False,True,False,False,False,True,False,False,False,True
2317,8.0,1,False,True,False,False,True,False,True,True,False,False,True,True
2318,7.0,1,False,False,False,False,False,False,False,True,False,True,True,False
2319,1.5,0,True,False,False,True,False,True,False,False,True,False,True,True
2320,7.0,1,True,False,False,False,False,True,False,False,True,True,True,False
2321,8.0,1,False,False,False,True,False,False,True,False,False,True,True,False
2322,3.0,0,False,False,False,True,False,False,False,False,False,False,False,False
2323,7.0,0,False,False,True,False,True,False,False,True,False,True,True,True
2324,7.0,1,True,False,False,False,True,False,True,True,False,True,True,False
2325,2.0,1,False,True,False,False,False,False,False,True,False,True,True,False
2326,1.5,0,False,False,True,True,False,False,True,False,False,False,False,False
2327,1.5,1,False,False,False,True,False,True,False,True,False,False,True,False
2328,8.0,1,True,False,False,True,False,False,False,True,False,False,False,False
2329,8.0,1,False,True,False,False,False,False,False,False,False,False,True,False
2330,8.0,0,False,False,True,False,True,False,False,True,False,True,False,False
2331,7.0,1,False,False,False,False,False,False,False,True,False,False,True,True
2332,2.0,1,True,False,False,False,True,False,False,False,True,False,False,False
2333,7.0,1,False,True,False,False,True,False,False,False,True,True,False,False
2334,5.0,1,True,False,False,False,False,True,False,False,False,False,False,False
2335,1.5,1,False,False,True,False,True,False,False,False,True,True,False,False
2336,7.0,1,False,False,False,False,True,False,True,False,False,True,True,True
2337,3.0,1,False,False,True,False,True,False,False,False,True,False,True,True
2338,5.0,0,False,False,True,False,True,False,False,True,False,True,True,False
2339,2.0,0,False,True,False,False,True,True,False,False,True,True,True,False
2340,1.5,0,False,True,False,False,False,False,True,False,True,True,True,False
2341,1.5,0,True,False,False,False,True,False,False,True,False,True,False,True
2342,5.0,0,False,False,True,True,False,True,False,False,False,True,False,True
2343,3.0,0,False,True,False,False,True,False,False,False,True,True,True,True
2344,1.5,0,True,False,False,True,False,False,False,True,False,True,True,True
2345,1.5,0,True,False,False,True,False,False,True,False,True,False,False,True
2346,7.0,1,False,False,False,False,False,False,False,True,False,False,True,False
2347,3.0,1,False,False,True,True,False,False,False,True,False,False,True,True
2348,3.0,0,False,True,False,False,False,False,True,True,False,False,False,False
2349,2.0,1,False,True,False,False,False,False,True,False,False,True,True,False
2350,7.0,0,False,False,False,False,True,True,False,False,False,False,True,True
2351,2.0,1,False,True,False,False,True,True,False,True,False,True,False,True
2352,8.0,0,False,False,True,True,False,False,True,True,False,False,False,True
2353,2.0,1,False,False,True,False,False,False,False,False,False,False,True,False
2354,8.0,0,False,False,False,False,False,False,False,True,False,False,True,True
2355,7.0,0,True,False,False,True,False,False,True,False,False,True,False,False
2356,5.0,0,False,False,False,False,True,False,False,False,True,False,True,False
2357,3.0,1,True,False,False,False,True,True,False,True,False,True,True,False
2358,2.0,0,False,True,False,False,False,True,False,True,False,True,True,False
2359,3.0,0,True,False,False,False,False,True,False,False,True,False,False,True
2360,2.0,0,False,True,False,False,True,True,False,False,False,True,False,True
2361,5.0,1,False,True,False,True,False,False,True,False,False,False,False,True
2362,3.0,0,False,True,False,False,True,False,True,True,False,True,True,True
2363,5.0,0,True,False,False,False,True,False,False,True,False,True,False,True
2364,7.0,1,False,False,False,False,False,False,False,False,True,True,True,True
2365,8.0,0,False,False,True,True,False,False,True,False,True,False,True,True
2366,1.5,0,False,False,False,False,False,False,False,False,False,True,True,True
2367,3.0,1,False,False,True,True,False,False,True,False,False,False,False,True
2368,1.5,0,False,True,False,False,False,True,False,False,True,False,False,True
2369,1.5,1,False,False,False,False,False,False,True,True,False,True,True,False
2370,7.0,0,False,False,False,False,False,False,True,False,False,False,False,False
2371,3.0,0,False,False,False,False,False,False,False,False,True,True,True,False
2372,2.0,1,True,False,False,False,False,False,False,False,True,False,True,False
2373,8.0,1,False,False,False,False,True,True,False,True,False,False,True,False
2374,5.0,0,False,False,True,False,True,False,False,True,False,False,False,True
2375,5.0,1,False,False,False,True,False,False,False,False,False,True,False,True
2376,5.0,0,False,True,False,False,True,True,False,False,False,True,False,True
2377,5.0,0,False,False,False,True,False,False,True,False,False,False,True,True
2378,3.0,0,True,False,False,False,True,False,False,False,True,True,False,False
2379,2.0,0,False,True,False,False,False,False,False,False,True,False,True,False
2380,5.0,0,False,False,False,False,True,False,False,False,False,False,True,False
2381,8.0,0,False,False,True,True,False,True,False,True,False,False,True,True
2382,8.0,0,False,True,False,False,False,False,False,True,False,False,False,True
2383,7.0,0,True,False,False,False,False,False,False,True,False,True,True,False
2384,3.0,0,False,True,False,False,False,False,True,False,False,False,True,False
2385,1.5,1,True,False,False,True,False,False,False,True,False,False,False,False
2386,3.0,0,False,True,False,False,True,False,False,False,False,True,False,True
2387,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False
2388,3.0,0,False,False,True,False,True,True,False,True,False,True,True,False
2389,3.0,0,True,False,False,False,False,False,True,True,False,False,False,True
2390,2.0,1,False,True,False,False,False,False,True,False,False,True,True,False
2391,8.0,1,True,False,False,False,True,True,False,False,True,False,False,False
2392,5.0,1,False,False,True,False,True,False,True,True,False,True,True,True
2393,8.0,0,True,False,False,False,False,True,False,False,True,True,False,False
2394,5.0,1,False,True,False,False,True,True,False,False,True,True,True,True
2395,2.0,0,False,True,False,False,True,True,False,True,False,False,True,True
2396,2.0,0,False,False,True,True,False,False,True,True,False,True,False,True
2397,5.0,1,False,True,False,False,False,False,True,False,True,True,True,False
2398,3.0,0,False,False,True,False,False,True,False,True,False,True,True,False
2399,3.0,1,False,True,False,False,True,False,True,False,False,False,False,False
2400,2.0,0,False,False,True,True,False,False,False,False,True,True,True,False
2401,3.0,0,False,False,False,False,True,False,True,True,False,False,True,False
2402,5.0,0,False,False,True,True,False,False,False,True,False,False,True,True
2403,8.0,0,False,False,True,True,False,False,False,True,False,False,False,False
2404,1.5,1,False,False,False,False,True,True,False,False,False,True,True,True
2405,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True
2406,8.0,0,False,True,False,False,False,False,False,False,True,True,True,True
2407,2.0,0,False,True,False,False,True,True,False,True,False,True,True,False
2408,8.0,1,True,False,False,True,False,False,True,False,True,False,True,False
2409,5.0,1,False,False,True,True,False,False,False,True,False,True,False,True
2410,1.5,0,True,False,False,True,False,False,True,False,False,False,False,True
2411,8.0,0,False,True,False,True,False,True,False,False,False,False,True,False
2412,8.0,0,True,False,False,False,False,True,False,False,False,False,False,True
2413,2.0,0,False,True,False,False,True,False,False,True,False,True,False,True
2414,8.0,1,False,True,False,True,False,False,True,False,False,True,False,True
2415,5.0,0,True,False,False,False,False,False,False,False,False,True,False,True
2416,8.0,1,False,False,True,False,False,False,False,False,False,False,False,True
2417,7.0,1,False,False,True,True,False,True,False,False,True,True,False,True
2418,2.0,1,True,False,False,True,False,True,False,True,False,False,False,True
2419,3.0,0,False,False,False,False,True,False,True,False,True,True,False,False
2420,7.0,1,False,False,False,True,False,True,False,False,True,True,True,False
2421,2.0,0,False,False,False,False,True,False,False,False,False,True,False,False
2422,2.0,0,False,True,False,False,False,True,False,False,True,False,True,True
2423,1.5,1,False,False,True,False,True,True,False,True,False,True,True,True
2424,1.5,1,False,False,True,False,False,False,False,False,False,False,True,False
2425,7.0,1,False,True,False,False,True,False,True,True,False,False,False,True
2426,3.0,1,True,False,False,False,False,True,False,True,False,False,False,False
2427,8.0,0,True,False,False,False,False,True,False,False,False,False,True,True
2428,7.0,0,False,True,False,False,True,False,False,True,False,True,True,False
2429,7.0,0,False,True,False,False,False,False,True,False,True,True,False,False
2430,5.0,0,True,False,False,False,False,True,False,False,True,False,False,True
2431,3.0,1,False,False,True,True,False,True,False,True,False,True,True,True
2432,5.0,1,False,True,False,True,False,False,True,False,False,False,True,False
2433,7.0,0,False,False,True,False,False,True,False,True,False,False,False,True
2434,2.0,1,False,False,False,False,False,True,False,False,True,False,True,False
2435,8.0,1,False,False,False,True,False,True,False,False,False,True,True,True
2436,7.0,1,False,True,False,False,False,False,False,False,False,True,False,False
2437,2.0,0,False,True,False,False,False,True,False,False,False,True,False,False
2438,2.0,0,False,False,False,False,False,True,False,False,False,True,False,True
2439,2.0,0,True,False,False,False,False,False,True,True,False,False,False,True
2440,8.0,1,False,True,False,True,False,False,True,False,True,True,False,True
2441,1.5,0,True,False,False,True,False,False,True,False,True,False,True,True
2442,7.0,1,False,False,False,False,True,True,False,False,True,True,True,True
2443,3.0,0,False,True,False,False,True,True,False,False,False,True,True,True
2444,5.0,0,False,False,False,True,False,False,True,False,True,False,True,True
2445,2.0,0,False,True,False,True,False,True,False,True,False,True,False,True
2446,7.0,1,False,False,True,False,True,False,True,False,True,True,True,True
2447,5.0,0,False,True,False,False,True,False,False,True,False,True,False,True
2448,7.0,1,False,True,False,True,False,True,False,True,False,False,False,False
2449,8.0,0,True,False,False,False,True,False,False,False,False,True,True,False
2450,1.5,1,False,True,False,True,False,False,True,False,False,False,True,True
2451,8.0,0,False,False,True,False,True,False,False,True,False,True,False,False
2452,2.0,1,True,False,False,True,False,False,True,True,False,True,True,False
2453,3.0,0,False,False,False,False,False,False,False,True,False,True,True,False
2454,2.0,0,True,False,False,True,False,True,False,False,False,False,False,True
2455,5.0,0,False,False,False,False,False,True,False,True,False,True,False,False
2456,7.0,0,False,True,False,False,False,False,False,False,False,False,False,True
2457,5.0,1,False,True,False,False,False,True,False,False,True,True,True,True
2458,2.0,0,False,False,True,True,False,True,False,False,False,True,False,True
2459,5.0,0,False,True,False,False,False,False,True,True,False,True,True,False
2460,5.0,1,True,False,False,False,False,False,False,False,True,True,False,True
2461,7.0,1,True,False,False,True,False,True,False,True,False,True,False,False
2462,8.0,0,False,False,True,True,False,False,False,False,False,False,True,True
2463,1.5,1,True,False,False,False,True,False,True,False,True,True,False,True
2464,5.0,0,False,True,False,False,True,True,False,True,False,True,True,True
2465,2.0,0,False,True,False,False,True,False,True,False,True,False,False,False
2466,7.0,1,False,False,True,False,False,False,True,True,False,True,True,True
2467,1.5,1,False,True,False,False,True,True,False,False,False,False,False,True
2468,7.0,1,False,True,False,False,False,False,True,False,False,True,True,True
2469,5.0,1,False,False,True,True,False,False,False,True,False,True,True,True
2470,5.0,0,False,False,False,False,True,False,False,False,False,True,False,True
2471,3.0,1,False,False,True,False,True,False,True,False,True,True,True,True
2472,1.5,1,False,True,False,False,True,False,True,True,False,False,True,False
2473,8.0,1,False,False,False,False,True,True,False,False,True,True,False,False
2474,5.0,0,True,False,False,True,False,False,True,False,True,True,True,False
2475,2.0,1,False,True,False,False,False,False,True,True,False,False,True,False
2476,2.0,0,False,False,False,True,False,False,False,False,True,True,True,False
2477,3.0,0,True,False,False,False,True,True,False,False,True,False,True,False
2478,2.0,1,True,False,False,False,False,False,True,True,False,True,True,False
2479,8.0,1,True,False,False,False,True,True,False,False,True,True,True,False
2480,1.5,1,False,True,False,False,True,False,True,True,False,False,True,True
2481,3.0,0,True,False,False,True,False,True,False,False,False,True,False,True
2482,8.0,0,False,True,False,True,False,False,True,True,False,False,True,True
2483,2.0,0,False,False,True,False,True,True,False,False,True,True,False,False
2484,8.0,1,False,True,False,True,False,True,False,False,False,False,True,True
2485,7.0,1,False,False,False,True,False,True,False,True,False,False,True,True
2486,3.0,0,True,False,False,True,False,True,False,True,False,False,False,False
2487,8.0,0,False,False,False,False,False,False,False,False,False,False,False,False
2488,7.0,1,False,True,False,True,False,False,True,False,True,True,False,False
2489,8.0,1,False,False,False,False,False,False,True,False,False,False,False,True
2490,5.0,0,True,False,False,False,True,False,True,False,True,True,False,False
2491,8.0,0,False,True,False,True,False,True,False,False,True,True,False,False
2492,7.0,1,False,True,False,True,False,True,False,False,True,True,True,True
2493,1.5,0,False,False,False,True,False,False,True,False,False,True,False,False
2494,2.0,1,False,False,True,False,True,True,False,False,True,True,True,True
2495,8.0,0,False,False,False,False,True,False,False,True,False,False,True,True
2496,2.0,1,False,False,False,False,False,False,False,False,True,False,True,True
2497,5.0,0,False,False,True,True,False,False,False,False,False,True,True,False
2498,1.5,0,False,True,False,False,True,True,False,False,False,False,False,True
2499,5.0,0,False,False,False,True,False,True,False,True,False,False,True,True
